"source","source_xml","source_image","target_xml","target_image","objects"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000141.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000141.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000141.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000141.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000145.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000145.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000145.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000145.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000146.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000146.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000146.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000146.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000147.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000147.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000147.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000147.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000148.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000148.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000148.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000148.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000149.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000149.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000149.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000149.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000150.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000150.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000150.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000150.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000151.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000151.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000151.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000151.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000152.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000152.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000152.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000152.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000154.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000154.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000154.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000154.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000157.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000157.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000157.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000157.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000158.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000158.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000158.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000158.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000160.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000160.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000160.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000160.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000162.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000162.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000162.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000162.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000163.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000163.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000163.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000163.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000165.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000165.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000165.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000165.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000166.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000166.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000166.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000166.jpg","6"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000167.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000167.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000167.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000167.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000168.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000168.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000168.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000168.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000169.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000169.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000169.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000169.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000170.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000170.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000170.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000170.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000171.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000171.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000171.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000171.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000172.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000172.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000172.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000172.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000173.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000173.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000173.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000173.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000174.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000174.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000174.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000174.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000175.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000175.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000175.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000175.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000176.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000176.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000176.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000176.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000177.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000177.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000177.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000177.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000178.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000178.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000178.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000178.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000179.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000179.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000179.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000179.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000180.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000180.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000180.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000180.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000182.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000182.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000182.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000182.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000184.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000184.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000184.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000184.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000185.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000185.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000185.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000185.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000186.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000186.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000186.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000186.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000187.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000187.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000187.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000187.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000191.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000191.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000191.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000191.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000192.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000192.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000192.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000192.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000194.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000194.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000194.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000194.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000200.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000200.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000200.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000200.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000202.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000202.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000202.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000202.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000203.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000203.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000203.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000203.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000204.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000204.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000204.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000204.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000205.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000205.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000205.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000205.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000215.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000215.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000215.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000215.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000216.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000216.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000216.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000216.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000217.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000217.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000217.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000217.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000218.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000218.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000218.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000218.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000223.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000223.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000223.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000223.jpg","5"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000224.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000224.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000224.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000224.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000225.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000225.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000225.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000225.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000226.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000226.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000226.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000226.jpg","1"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000227.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000227.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000227.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000227.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000228.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000228.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000228.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000228.jpg","2"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000229.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000229.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000229.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000229.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000231.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000231.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000231.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000231.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000232.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000232.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000232.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000232.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000233.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000233.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000233.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000233.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000234.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000234.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000234.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000234.jpg","3"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000235.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000235.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000235.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000235.jpg","4"
"japan_ffa_20260430_192240","M:\ra3_bot\runs\20260430_192240\recording\frames\000236.xml","M:\ra3_bot\runs\20260430_192240\recording\frames\000236.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000236.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\japan_ffa_20260430_192240_000236.jpg","2"
